0,1,2
-0.016871978,-0.032832503,1.049147
-0.016951114,-0.03232722,1.0490551
-0.017038757,-0.031853124,1.0489774
-0.01711764,-0.03141582,1.048927
-0.017192885,-0.030986264,1.0488884
-0.01728274,-0.030602142,1.048849
-0.017390147,-0.030261725,1.0488045
-0.017501803,-0.02994965,1.0487686
-0.017589176,-0.029627547,1.0487478
-0.01761904,-0.02928397,1.0487357
-0.01755315,-0.028942972,1.048723
-0.017361995,-0.028645188,1.0487059
-0.016758647,-0.02829057,1.0486052
-0.016617335,-0.027879909,1.048623
-0.01637705,-0.027561799,1.0486217
-0.015966473,-0.027483076,1.0486612
-0.015429127,-0.02760093,1.0487454
-0.014811242,-0.027817756,1.0488116
-0.014106225,-0.028111175,1.0488133
-0.01337234,-0.028378293,1.048799
-0.012706517,-0.028612658,1.0492011
-0.012103733,-0.028780147,1.0492158
-0.0116148265,-0.028785944,1.0492148
-0.011217879,-0.028734207,1.0492935
-0.0109124975,-0.028627232,1.0494676
-0.010720727,-0.02843234,1.0497223
-0.0106444005,-0.028168619,1.0500101
-0.010679146,-0.027852014,1.050284
-0.01079857,-0.02750063,1.0505232
-0.010981326,-0.027143762,1.0506968
-0.011265074,-0.026788399,1.050785
-0.011679486,-0.026411742,1.050785
-0.012153739,-0.026056975,1.0507429
-0.012549808,-0.02581662,1.0507253
-0.012843821,-0.025706232,1.0506558
-0.013012551,-0.025786728,1.0504256
-0.013091617,-0.02615112,1.0501376
-0.013145257,-0.02670753,1.0498365
-0.013194673,-0.027265906,1.0496421
-0.013453426,-0.027531639,1.0496529
-0.0140960915,-0.027322203,1.0498272
-0.014925648,-0.026808038,1.0500219
-0.01569811,-0.02615863,1.0501269
-0.016385524,-0.025405616,1.0501349
-0.016996942,-0.0246723,1.0501549
-0.017415995,-0.024147838,1.0502784
-0.017544637,-0.023872018,1.0504904
-0.017392077,-0.023795173,1.0507159
-0.017032545,-0.023850411,1.0508825
-0.01656501,-0.023972675,1.0509716
-0.016117617,-0.02411595,1.0510206
-0.015748052,-0.024310574,1.051038
-0.015380368,-0.024636224,1.0510709
-0.015007238,-0.025152728,1.0511385
-0.0146294525,-0.0258822,1.0511699
-0.014284503,-0.026884124,1.0510887
-0.014033502,-0.0281156,1.0509341
-0.013871481,-0.029361665,1.050742
-0.013852123,-0.030425861,1.0505925
-0.014224923,-0.031052291,1.050586
-0.0150403585,-0.031150341,1.0507574
-0.016033862,-0.030879185,1.0510184
-0.016906425,-0.030424342,1.051188
-0.017639313,-0.029844895,1.0512075
-0.018231988,-0.029292554,1.0511726
-0.018533457,-0.02895835,1.0511862
-0.018647816,-0.02882962,1.0512538
-0.018562814,-0.02889426,1.0513912
-0.018336916,-0.029081777,1.0515541
-0.018029537,-0.029265776,1.0516703
-0.017708307,-0.02940844,1.0517274
-0.017408043,-0.029532,1.0517383
-0.017082036,-0.029703826,1.0517663
-0.016663365,-0.030064449,1.051812
-0.016125504,-0.030584842,1.051748
-0.0155580845,-0.031264514,1.0515995
-0.01506532,-0.032082513,1.0514034
-0.014659165,-0.032824174,1.0511934
-0.014367889,-0.0332783,1.0509892
-0.014333306,-0.033345744,1.050834
-0.014634427,-0.03308688,1.0508057
-0.015199057,-0.032574892,1.0508795
-0.01585187,-0.031826302,1.0509163
-0.01653782,-0.030938983,1.0508578
-0.017157443,-0.030114457,1.0507818
-0.017646432,-0.02938348,1.0507506
-0.017915484,-0.028749675,1.0507735
-0.018037142,-0.028228715,1.0508356
-0.017979842,-0.027807519,1.0509459
-0.017776428,-0.027414382,1.0510331
-0.01748705,-0.027035937,1.0510725
-0.017177079,-0.026688844,1.0510421
-0.016890375,-0.02639024,1.0509865
-0.016605552,-0.026193038,1.0509894
-0.01629128,-0.026187837,1.0510197
-0.015942149,-0.026324257,1.0509492
-0.015541048,-0.02668257,1.050847
-0.015116323,-0.027276918,1.0507245
-0.014684967,-0.027928114,1.0505738
-0.014210976,-0.028492957,1.0503888
-0.013897796,-0.028785631,1.0502126
-0.014046926,-0.028661355,1.0501702
-0.01452785,-0.028262556,1.0502737
-0.014983111,-0.0277372,1.050376
-0.015383536,-0.027074546,1.0503557
-0.015805025,-0.026348114,1.0502548
-0.016181279,-0.025729343,1.0502002
-0.016396891,-0.025310963,1.0502434
-0.01649765,-0.025106043,1.0503705
-0.01645691,-0.025106028,1.0505797
-0.016271865,-0.02519235,1.0507737
-0.015989175,-0.025304794,1.0509095
-0.015664158,-0.02545458,1.0509696
-0.015371466,-0.0256515,1.0509977
-0.015138301,-0.02590026,1.0510345
-0.014917531,-0.026257738,1.0511202
-0.014668314,-0.026792854,1.0511935
-0.014412583,-0.027485892,1.0511997
-0.0141410045,-0.028304756,1.0511038
-0.013859723,-0.02929449,1.050981
-0.013511709,-0.030341476,1.0508329
-0.013162465,-0.031269208,1.0506684
-0.013072535,-0.03182295,1.0505639
-0.013380774,-0.03191328,1.050587
-0.014034057,-0.031685427,1.0507118
-0.014778845,-0.031294644,1.050791
-0.015391326,-0.030816853,1.0507226
-0.015893934,-0.030291483,1.0505638
-0.016337551,-0.029770598,1.0504271
-0.016705446,-0.029366419,1.050391
-0.016969405,-0.02909638,1.0504265
-0.017110728,-0.028889433,1.0504686
-0.017179715,-0.028710395,1.0505046
-0.01718735,-0.028631791,1.0505743
-0.017123492,-0.028594539,1.0506127
-0.017062359,-0.028569639,1.0506059
-0.017048724,-0.028504908,1.0505744
-0.017034333,-0.028506875,1.0505458
-0.017003125,-0.028518021,1.0505389
-0.01694367,-0.028526574,1.0505512
-0.01687811,-0.02851583,1.0505737
-0.01682042,-0.028482437,1.0505768
-0.016773,-0.028435245,1.0505627
-0.016759096,-0.028382316,1.0505687
-0.016817858,-0.028324515,1.0506027
-0.016946692,-0.028232247,1.0506388
-0.017129006,-0.028113082,1.0506765
-0.017359763,-0.027873173,1.050678
-0.0175737,-0.027626783,1.0506465
-0.017776897,-0.027460292,1.0506269
-0.018012935,-0.027265012,1.0505637
-0.018204005,-0.02704212,1.050547
-0.018300924,-0.026831165,1.0505714
-0.01831066,-0.02666673,1.0505818
-0.018266264,-0.02657175,1.05056
-0.018199466,-0.026576236,1.0505358
-0.01811896,-0.026674613,1.050536
-0.018016001,-0.026814818,1.0505444
-0.017887058,-0.02696976,1.0505339
-0.017753571,-0.02717708,1.0505298
-0.017661896,-0.027451977,1.0505425
-0.01766219,-0.02772215,1.0505342
-0.017749542,-0.027897581,1.0505046
-0.017840197,-0.028035328,1.0505422
-0.017890772,-0.028350294,1.0506821
-0.017963419,-0.028781548,1.0507947
-0.018004544,-0.029196367,1.0508264
-0.01799594,-0.02954197,1.0508121
-0.017971186,-0.029841796,1.0507942
-0.017949102,-0.030150965,1.0507646
-0.017993633,-0.03044705,1.0507151
-0.018119572,-0.030676454,1.050666
-0.018257873,-0.030899659,1.0506448
-0.018369952,-0.031147435,1.0506442
-0.018490274,-0.031308755,1.0506346
-0.018620217,-0.03132142,1.0506282
-0.018787077,-0.031268165,1.0506176
-0.01898666,-0.031220794,1.0505774
-0.01918661,-0.031175941,1.0505164
-0.01938472,-0.031134605,1.0504572
-0.01959709,-0.031124935,1.0504044
-0.019820046,-0.031129062,1.050343
-0.020034784,-0.031188011,1.0502582
-0.020247009,-0.031293437,1.0501795
-0.020452041,-0.031420127,1.0501151
-0.020631047,-0.031574517,1.0500562
-0.02076905,-0.03173977,1.050005
-0.020909589,-0.03202869,1.0499667
-0.021039689,-0.03234218,1.0499654
-0.021157844,-0.032721207,1.0499891
-0.02120974,-0.033122286,1.0499948
-0.02125096,-0.033594698,1.0499859
-0.021292059,-0.034124494,1.0499651
-0.02135332,-0.034719154,1.0499929
-0.021362657,-0.03530614,1.050057
-0.02131576,-0.03587438,1.0501148
-0.02122671,-0.036412314,1.0501524
-0.021125061,-0.036911532,1.0501753
-0.021032024,-0.037369102,1.050202
-0.02093979,-0.037791714,1.0502433
-0.020818995,-0.038181067,1.0502865
-0.020674955,-0.038535163,1.0503281
-0.020528808,-0.038820982,1.0503565
-0.020399319,-0.039045632,1.0503725
-0.02028369,-0.03923501,1.0503807
-0.020175794,-0.039415523,1.0503814
-0.020067655,-0.039601266,1.0503805
-0.01995266,-0.03979224,1.0503895
-0.019830093,-0.03996718,1.0504102
-0.019699978,-0.040106133,1.0504332
-0.01956438,-0.040216923,1.0504514
-0.01945633,-0.040296584,1.0504644
-0.019314844,-0.040383264,1.0504727
-0.019202886,-0.040441424,1.050485
-0.019091342,-0.040472314,1.050498
-0.018997842,-0.04045537,1.0505126
-0.018928418,-0.040393308,1.0505267
-0.018874971,-0.04031712,1.0505323
-0.018847497,-0.040249884,1.0505385
-0.01883433,-0.04016784,1.0505524
-0.018858561,-0.04003641,1.050558
-0.018895295,-0.039946973,1.0505635
-0.018946314,-0.03984876,1.0505719
-0.019012863,-0.039755642,1.0505794
-0.019091362,-0.03967665,1.0505936
-0.019163368,-0.0396183,1.050611
-0.019204248,-0.03958477,1.0506241
