0,1,2
-0.049700335,-0.41274774,1.0339848
-0.037691347,-0.4044218,1.0364059
-0.027019186,-0.39455396,1.0374323
-0.017656298,-0.38316107,1.037262
-0.009476422,-0.3703475,1.0360051
-0.002544755,-0.35613906,1.0338221
0.0033587022,-0.34026635,1.0308734
0.008998109,-0.32221866,1.0275624
0.014938628,-0.30184156,1.0248215
0.021410307,-0.27943018,1.0236977
0.028458696,-0.25549954,1.0247085
0.036006317,-0.23091516,1.0276389
0.04385338,-0.20689608,1.0317681
0.051792417,-0.18458295,1.0362595
0.05956221,-0.16472025,1.0402819
0.06719771,-0.14734758,1.0437253
0.07446277,-0.13220838,1.0467137
0.08101682,-0.1194017,1.0499331
0.08681103,-0.10877876,1.0532892
0.09188536,-0.09987898,1.0562755
0.096354015,-0.0924024,1.058476
0.100497864,-0.08610678,1.0597196
0.10448196,-0.08054514,1.0598993
0.10829908,-0.075435,1.0588261
0.111927345,-0.07069954,1.0567809
0.11538681,-0.066201866,1.0548817
0.11876035,-0.06179905,1.0543375
0.12213607,-0.057749882,1.0552344
0.12543067,-0.054699704,1.0564653
0.12842149,-0.052920148,1.057029
0.13099605,-0.052011564,1.0569749
0.13325265,-0.051477864,1.0568913
0.1354033,-0.051119447,1.0570487
0.13763663,-0.0509689,1.0573294
0.14002389,-0.05100836,1.0575912
0.1424515,-0.05113919,1.0578631
0.14475664,-0.051325887,1.0581702
0.14694074,-0.051561117,1.0584971
0.14902106,-0.051871747,1.058812
0.15105247,-0.0521456,1.0590163
0.1529262,-0.052264035,1.0591075
0.1545968,-0.052240536,1.0591779
0.15616935,-0.05207494,1.0592983
0.1577371,-0.05175151,1.0594845
0.15925172,-0.05125469,1.0596819
0.16061664,-0.050581887,1.0597508
0.16169572,-0.049760282,1.0595928
0.16240418,-0.04881838,1.0592624
0.16272074,-0.047782436,1.0589727
0.16264734,-0.046808243,1.0588276
0.16226876,-0.0459328,1.0586568
0.16164717,-0.045034155,1.0583184
0.16092971,-0.044033617,1.0578359
0.16038692,-0.04306896,1.0573682
0.1601198,-0.04244201,1.057425
0.16030961,-0.04172653,1.0574191
0.16068375,-0.041164532,1.0574955
0.16096085,-0.040692553,1.0576296
0.16115957,-0.040360153,1.0577812
0.16134876,-0.04013723,1.057875
0.16154438,-0.039908558,1.0579053
0.16193053,-0.039726794,1.0579308
0.16261506,-0.039649397,1.0580324
0.16379124,-0.039756447,1.058269
0.16565275,-0.040208146,1.058838
0.16824427,-0.041080594,1.0599716
0.17134824,-0.042260453,1.061658
0.17441398,-0.043537587,1.0633409
0.17694932,-0.044771567,1.0646261
0.178714,-0.046085775,1.0653436
0.17963007,-0.047593787,1.0655394
0.17988011,-0.04934956,1.0653435
0.17976168,-0.05158931,1.0649377
0.1793654,-0.05449216,1.0643857
0.17868167,-0.058085397,1.0636231
0.17787424,-0.062362373,1.062683
0.17707881,-0.06742783,1.0613654
0.1765024,-0.07324968,1.059866
0.17620826,-0.07928668,1.0584744
0.17613286,-0.083777055,1.0576633
0.1761603,-0.08500683,1.0574774
