0,1,2
0.012213068,0.014416203,1.0497727
0.011973185,0.014001548,1.0497421
0.011760258,0.01355584,1.0497385
0.011604049,0.013080969,1.0497915
0.011585448,0.012600824,1.0498731
0.011645974,0.0121838,1.0499908
0.011733502,0.011928648,1.0501258
0.011830621,0.011903316,1.0502343
0.011984677,0.01193352,1.0502795
0.012186845,0.01201956,1.0503052
0.012412511,0.012156457,1.0503297
0.012638497,0.012358144,1.0503472
0.012846562,0.012636915,1.0503334
0.013037967,0.01298064,1.0502642
0.013219492,0.013356879,1.050159
0.013381235,0.013739899,1.0500557
0.013509782,0.014122635,1.0499645
0.013605745,0.014518321,1.0498729
0.0136623895,0.014942631,1.0497721
0.013669501,0.0153990835,1.0496653
0.013626574,0.015862584,1.0495447
0.013585068,0.016285911,1.0493882
0.013606166,0.016645432,1.0492084
0.013703593,0.016940922,1.0490532
0.013856884,0.017176017,1.0489591
0.0140327625,0.017356262,1.048937
0.014210971,0.017470464,1.0489755
0.014359321,0.01752849,1.0490503
0.014448313,0.017568678,1.0491464
0.014457384,0.017585903,1.0492564
0.014398627,0.017568067,1.0493562
0.014297634,0.01757355,1.04943
0.014176015,0.017525226,1.0494437
0.01405674,0.017518759,1.0494256
0.013947155,0.01746811,1.0493873
0.013828043,0.017350212,1.0493628
0.013683939,0.017155513,1.0493855
0.013493502,0.016894534,1.0494336
0.013232064,0.016561598,1.049456
0.012885374,0.016142339,1.0494311
0.012464439,0.015635341,1.0494047
0.012008805,0.0150695145,1.04941
0.011561483,0.014473632,1.0494492
0.011178068,0.013856098,1.0495259
0.010917778,0.01326035,1.0496505
0.010880872,0.012774974,1.0498022
0.0109436875,0.01248084,1.0499866
0.010959333,0.012448445,1.05027
0.01103278,0.01259011,1.0504435
0.0111831445,0.012847975,1.0505209
0.011399991,0.013192907,1.05055
0.011655186,0.013626739,1.0505589
0.011926974,0.014156535,1.0505345
0.012209047,0.014746621,1.0504544
0.012503184,0.01535742,1.050336
0.012800625,0.015971377,1.0502111
0.013078885,0.016584396,1.050096
0.013309146,0.017162606,1.0499754
0.013485922,0.017686501,1.0498375
0.013627902,0.018142149,1.0496991
0.013740205,0.018449008,1.0495733
0.013854263,0.018593729,1.049458
0.014018415,0.018647715,1.0493379
0.014218383,0.01865153,1.0492177
0.014409365,0.018613055,1.0491272
0.014560521,0.018558696,1.0490949
0.014674723,0.018477231,1.0491207
0.014759278,0.018368185,1.0492088
0.014815612,0.01825498,1.0493449
0.014821839,0.018219605,1.0495309
0.014772236,0.018241346,1.0496538
0.014682295,0.018319651,1.049712
0.014559174,0.018417805,1.0497361
0.014410891,0.018501893,1.0497389
0.014240582,0.018566832,1.0496979
0.014044004,0.018629044,1.049647
0.013816502,0.018661723,1.0496439
0.0135139795,0.018719584,1.0496454
0.013129831,0.01878874,1.0496407
0.012698841,0.018862039,1.0495949
0.01226142,0.018916711,1.049523
0.0118444525,0.018913016,1.0494579
0.011470226,0.018838331,1.04943
0.0111792395,0.01871565,1.0494515
0.011063633,0.0185861,1.049499
0.01107555,0.018475369,1.0495802
0.011122311,0.01840508,1.0497011
0.011264112,0.018376052,1.0498172
0.011486924,0.018414497,1.0499026
0.011755279,0.018553302,1.0499521
0.012054472,0.01883179,1.0499794
0.012369015,0.01926659,1.0499905
0.012679997,0.019844577,1.0499618
0.012979647,0.020546824,1.0498788
0.0132671045,0.02133967,1.0497668
0.0135471355,0.022181153,1.0496547
0.013790253,0.023058042,1.0495443
0.0139392,0.02396062,1.0494299
0.013965171,0.024856448,1.0493122
0.013912158,0.02569738,1.0491655
0.013841979,0.026429981,1.0489601
0.013772461,0.027018368,1.0487174
0.013709709,0.02745375,1.0484802
0.013685325,0.027774245,1.0482907
0.013719772,0.028012633,1.0481656
0.013799514,0.028174669,1.0480918
0.013829763,0.028305352,1.0480803
0.013810982,0.02836147,1.0480938
0.013720935,0.02835679,1.0481306
0.013553536,0.028301686,1.0481657
0.013300631,0.028212309,1.048194
0.012985997,0.028085679,1.0482111
0.012618711,0.027891546,1.0482148
0.0122219045,0.027628243,1.0482314
0.011787962,0.027253896,1.0482445
0.01129584,0.02676031,1.0483129
0.010756089,0.026126206,1.0483805
0.010199245,0.025349975,1.0484611
0.009647655,0.024457633,1.0485548
0.009105908,0.023478702,1.0486506
0.008586587,0.022427678,1.0487435
0.008138764,0.021332443,1.0488439
0.0077930586,0.020285025,1.0489798
0.007680107,0.019381627,1.049121
0.0076454896,0.018685922,1.04932
0.0076643415,0.018267095,1.0495594
0.0078052543,0.018034592,1.0497249
0.008033446,0.017964065,1.0498334
0.0083068255,0.01804465,1.0499094
0.008600149,0.018254772,1.0499529
0.008913966,0.018580303,1.0499449
0.00924399,0.019005299,1.0498788
0.00957443,0.019487455,1.0497725
0.009917667,0.019977108,1.049668
0.010289566,0.02045402,1.0495989
0.010652871,0.020909578,1.049554
0.01094033,0.021322265,1.0495077
0.011122903,0.021684885,1.0494539
0.011235686,0.021986276,1.0493795
0.011360356,0.022173092,1.0492688
0.011546758,0.022216648,1.049142
0.011792968,0.022135392,1.0490458
0.012073579,0.02194862,1.0490079
0.012337672,0.021627888,1.049065
0.012568786,0.021207869,1.049169
0.012741229,0.020700797,1.0493
0.012833859,0.020186603,1.0494702
0.012849268,0.019682914,1.0496435
0.012799814,0.019144043,1.049777
0.012710772,0.018581778,1.0498768
0.012606775,0.017999604,1.0499449
0.012509324,0.017359912,1.0499752
0.012413551,0.016680807,1.0500152
0.012285731,0.016008705,1.0500935
0.01210716,0.015356466,1.0501958
0.011878183,0.014718354,1.0503069
0.011626064,0.014104694,1.0503939
0.011359563,0.013524905,1.0504494
0.011094139,0.013013557,1.050478
0.010847173,0.012582839,1.0504782
0.010634974,0.012180597,1.0504677
0.010455883,0.011770949,1.0504676
0.010295032,0.011357412,1.0504549
0.010136697,0.010965407,1.0504032
0.009988038,0.010620043,1.0503012
0.009874686,0.010321632,1.0501474
0.009829352,0.010068253,1.0499609
0.009880674,0.009843454,1.0497458
0.009998877,0.00963591,1.0495048
0.010117761,0.0094792545,1.04925
0.0101867635,0.009372756,1.0489867
0.010202915,0.009318218,1.0487385
0.010176792,0.009353444,1.0485221
0.010112497,0.009459868,1.0483376
0.010061347,0.00958693,1.0481877
0.010065217,0.009734333,1.0480683
0.010130072,0.009956077,1.0479814
0.010230591,0.0103021115,1.0479022
0.010311973,0.010834798,1.04782
0.010345531,0.0115579665,1.0477244
0.010343643,0.012393206,1.0475966
0.010317039,0.013276264,1.0474378
0.010273115,0.014108166,1.0472726
0.010204425,0.014811382,1.0471303
0.010085456,0.015454352,1.0469909
0.009901679,0.01606536,1.0468385
0.00967866,0.016614646,1.0466932
0.009474911,0.017152876,1.0465968
0.009208504,0.0175253,1.0465353
0.008871148,0.017725304,1.0464846
0.008544453,0.0179338,1.0464483
0.008267301,0.018278092,1.0464128
0.008025359,0.018756121,1.0463572
0.007872062,0.01920563,1.0462778
0.007862178,0.01956673,1.0461811
0.008015987,0.019807383,1.0461053
0.008280208,0.019790366,1.0461035
0.008466631,0.019660354,1.046113
0.008518685,0.0195449,1.0460693
0.008501224,0.019405961,1.046042
0.008448996,0.019156769,1.0461249
0.008368121,0.018895477,1.0462599
0.008272801,0.018629566,1.046386
0.008181007,0.018364951,1.0464876
0.008060218,0.018119872,1.0465366
0.007937634,0.017868131,1.046571
0.007862061,0.01758939,1.0466195
0.007829251,0.017282292,1.046673
0.007825763,0.016933128,1.0467212
0.007831791,0.016530827,1.046771
0.007824002,0.016069368,1.04683
0.00779433,0.015554398,1.0468858
0.0077498946,0.014976218,1.0469238
0.007701573,0.014286995,1.0469481
0.007666738,0.013451636,1.0469856
0.0076663187,0.012510493,1.047068
0.00769852,0.011527702,1.0472394
0.007767014,0.0105454475,1.0474949
0.007850786,0.009665966,1.0476788
0.007936839,0.008946478,1.0477544
0.008036994,0.008354351,1.0478046
0.008165715,0.007817894,1.0477986
0.008330426,0.0072930455,1.0478142
0.008502427,0.0067923367,1.047828
0.008664126,0.006342843,1.0478724
0.008807154,0.0059571266,1.0479275
0.008928076,0.005645603,1.047988
0.009040034,0.0054350346,1.0480342
0.00916253,0.0053397566,1.04806
0.009281679,0.0053356737,1.0480709
0.0093813855,0.0053925216,1.0480748
0.00945921,0.0054969937,1.0480765
0.009509042,0.0056200176,1.0480713
0.009530119,0.0057556033,1.0480589
0.0095449565,0.0059201866,1.0480506
0.009573004,0.00611417,1.0480584
0.009612604,0.006342247,1.0480744
0.009656089,0.0066001713,1.0480777
0.0097089745,0.006896153,1.0480655
0.009780698,0.0072188377,1.0480412
0.009853198,0.0074959993,1.0480146
0.009887467,0.00761725,1.0480019
